ResponseId,Y_vaccgot2,X_condR,M1_valancR1,M2_motYOU1R,W_pol_ideo,RP_sevR1,RP_likR1,hadcovi1,flushot1,race1R,genderR1,age,educ,income,kidsR,RP_sev1,RP_lik1,gender,kids,covrisk_get_wv1,covrisk_ill_wv1,covrisk_die_wv1,covid_worry_1_wv1,covid_worry_2_wv1,covid_worry_3_wv1,covid_worry_4_wv1
R_bpBD2jmPpGYBQDn,Null,1,5,4,4,13,10,0,2,0,1,26,3,3,1,16,12,2,1,1,7,4,5,5,3,3
R_bpCYowC4nBGPQqJ,Null,1,3,6,6,15,6,1,3,0,1,48,3,7,1,18,8,2,1,3,4,1,4,5,4,5
R_bPIe3TS8DGTXMYh,Null,1,5,3,3,14,6,0,0,0,1,29,5,8,0,17,8,2,0,5,2,1,4,5,4,4
R_BPUD4eM23JQqruN,0,1,5,4,4,11,11,0,3,1,0,71,6,10,0,14,13,1,0,4,5,4,4,4,3,3
R_BQkQp9xHE7x73AR,0,2,6,7,3,13,4,0,1,0,1,28,5,2,0,16,6,2,0,2,3,1,5,5,3,3
R_BqOdDIvHiCD5QcN,0,1,5,6,4,1,12,1,1,0,1,57,5,7,0,4,14,2,0,3,7,4,1,1,1,1
R_bQV87A4vFliYcN3,Null,4,3,1,3,4,5,0,1,1,0,60,2,8,0,7,7,1,0,2,3,2,1,4,1,1
R_BS3rGWh6sC8YVzP,Null,1,1,3,2,12,1,0,1,0,0,20,5,7,1,15,3,1,1,1,1,1,5,5,1,4
R_Bt861A1mKLGmfUl,Null,2,4,1,4,9,13,0,3,0,1,19,4,1,0,12,15,2,0,1,7,7,3,3,3,3
R_BtCnK8M39v7Bxw5,1,2,7,7,4,13,7,0,3,0,1,45,5,8,2,16,9,2,2,3,3,3,5,5,3,3
R_BtFNETgopneYTSx,1,3,5,4,5,8,6,0,1,1,0,68,6,9,0,11,8,1,0,3,3,2,4,4,2,1
R_BtrXqNEcpnAcHPH,1,3,4,3,4,14,12,0,3,0,0,38,3,4,1,17,14,1,1,3,5,6,5,5,3,4
R_BtzVEb6n2p991pT,0,3,7,7,4,17,8,1,3,0,1,42,3,5,0,20,10,2,0,4,3,3,5,5,5,5
R_bvkuotx8q6aI7Cx,Null,1,4,2,2,14,10,0,3,0,0,66,5,5,0,17,12,1,0,2,5,5,4,3,5,5
R_BWktkuOwcrPSKYh,0,3,4,3,6,10,7,0,0,0,1,49,4,3,1,13,9,2,1,3,3,3,3,4,3,3
R_BWlQ0Yg3jYeBRxD,0,1,4,4,4,7,5,1,2,0,0,40,5,4,1,10,7,1,1,4,1,2,2,2,4,2
R_bwRIQlFI014Tiw1,0,2,6,5,5,2,1,0,3,0,1,42,2,8,1,5,3,2,1,1,1,1,1,1,2,1
R_BX2j3f2loNNE0hz,Null,1,4,3,4,8,5,0,3,0,0,52,6,10,2,11,7,1,2,3,2,2,3,2,3,3
R_BXq4H5lcoxRusw1,Null,2,4,1,3,6,7,1,0,0,0,35,1,4,2,9,9,1,2,1,4,4,2,2,2,3
R_bxRCD4ujxHLG4KZ,1,4,5,7,2,17,7,0,3,0,1,79,5,7,0,20,9,2,0,3,3,3,5,5,5,5
R_bxYVIZhydIBvys9,0,3,5,4,3,12,9,0,2,0,0,42,6,9,2,15,11,1,2,4,4,3,4,4,3,4
R_bxZROUwR4B3feHT,Null,1,4,1,4,8,14,0,2,0,0,64,3,10,0,11,16,1,0,6,5,5,2,5,2,2
R_By8u7nELYJdVKs9,Null,3,4,2,3,16,8,Null,3,1,0,55,5,8,2,19,10,1,2,3,4,3,5,5,5,4
R_BYchB5p7cvFlrqN,Null,2,7,Null,1,17,16,1,3,0,0,23,6,10,1,20,18,1,1,6,6,6,5,5,5,5
R_byl166Oon9d86BP,1,4,6,6,7,13,12,0,3,0,0,69,6,6,0,16,14,1,0,4,5,5,4,5,4,3
R_C2ZC5uwWAt1VXMZ,Null,1,7,7,2,12,10,0,3,1,1,73,3,5,0,15,12,2,0,4,4,4,4,4,3,4
R_C34K5E1cUY3CSS5,0,4,7,3,3,15,5,0,2,0,1,37,6,8,2,18,7,2,2,3,3,1,5,5,5,3
R_C3NcDsU8GmdvE53,Null,3,5,4,4,13,7,0,2,0,1,39,3,6,3,16,9,2,3,3,3,3,4,4,4,4
R_C7GXFZDPL7xz7oJ,Null,2,4,4,4,11,11,0,3,1,1,72,6,7,0,14,13,2,0,3,6,4,4,4,3,3
R_C8QkSMtmFMkyYRX,1,1,3,3,4,14,4,0,1,0,1,30,5,4,1,17,6,2,1,2,2,2,4,4,5,4
R_C96AZlVLYrAcIEh,Null,1,2,1,4,1,4,0,0,1,1,43,5,10,4,4,6,2,4,2,2,2,1,1,1,1
R_cAARXVj9AhKICNr,1,1,7,Null,2,7,8,0,3,1,0,76,5,9,0,10,10,1,0,2,4,4,4,4,1,1
R_cACnyUlLRQ608I9,Null,4,4,1,4,14,7,0,0,0,1,55,3,2,0,17,9,2,0,2,4,3,2,5,5,5
R_CawxFrijDsrlpdv,1,2,4,Null,6,3,8,0,3,1,1,72,5,7,0,6,10,2,0,2,4,4,2,2,1,1
R_cBDv80LuvS4hZYZ,0,4,1,1,4,17,12,Null,2,1,1,26,2,3,4,20,14,2,4,4,6,4,5,5,5,5
R_cBkwKjYvg9amSlP,Null,2,6,6,4,8,8,0,2,0,0,63,6,10,0,11,10,1,0,3,4,3,3,3,3,2
R_cCLnx1bgF1cqR6p,0,4,7,5,7,12,8,0,3,0,0,31,5,7,0,15,10,1,0,4,3,3,5,5,3,2
R_cCmAndKQNV6qXfP,Null,3,7,Null,1,4,1,0,0,0,1,36,5,6,0,7,3,2,0,1,1,1,1,4,1,1
R_cD7Hz5a1aivnLIl,0,3,4,1,6,8,6,0,0,1,0,19,2,3,0,11,8,1,0,2,4,2,1,5,3,2
R_CdAUP7nViENBwkN,1,2,5,6,6,4,1,0,3,0,1,52,4,4,0,7,3,2,0,1,1,1,1,2,1,3
R_CdWwePyaiEWz2Xn,0,1,5,3,5,16,11,0,0,1,1,53,2,5,0,19,13,2,0,5,4,4,4,5,5,5
R_CeKgnpHTfQHkRUZ,0,3,2,1,6,17,8,0,1,0,1,21,3,4,1,20,10,2,1,4,3,3,5,5,5,5
R_CfVkMUSbXGJ2XYZ,Null,4,4,5,4,10,9,0,1,0,0,23,2,2,0,13,11,1,0,4,3,4,4,2,4,3
R_cGdEG1jJkVFNxqV,0,4,7,7,6,12,4,Null,3,0,1,32,6,2,2,15,6,2,2,2,2,2,3,4,4,4
R_CjDxtITsC69Bxfz,1,2,4,Null,4,1,6,0,3,1,1,71,2,3,0,4,8,2,0,2,4,2,1,1,1,1
R_CjFYQxl4moi6GCB,0,2,4,5,4,13,12,Null,1,0,1,35,1,1,1,16,14,2,1,3,5,6,4,4,4,4
R_CjoIXBSTOgMXbxv,0,4,4,4,6,17,10,Null,3,0,0,20,1,2,0,20,12,1,0,4,4,4,5,5,5,5
R_CjpIBaAc04kiWOZ,Null,3,7,Null,4,17,1,0,2,0,1,33,5,5,1,20,3,2,1,1,1,1,5,5,5,5
R_Ck0LKLhBCS0W241,Null,4,4,Null,4,11,11,0,3,0,1,35,5,3,1,14,13,2,1,7,5,1,4,4,4,2
R_CkUDYAU8LwQBgGJ,Null,2,5,5,3,10,10,0,2,0,1,26,2,3,1,13,12,2,1,4,4,4,4,3,3,3
R_cO4Ar7e2DKuIJtT,1,1,4,4,4,12,10,0,1,0,0,24,5,8,1,15,12,1,1,4,4,4,4,5,3,3
R_cOVJcsmgJAKoLo5,0,2,1,1,4,16,1,0,3,0,1,23,3,1,0,19,3,2,0,1,1,1,4,5,5,5
R_cPcH6fa78Zazxzb,0,3,4,4,5,8,8,0,0,0,1,24,2,2,0,11,10,2,0,3,4,3,1,5,2,3
R_cPk4XeUxOxKAwlX,Null,4,7,Null,5,9,12,1,3,0,Null,18,6,10,3,12,14,4,3,4,7,3,3,4,3,2
R_cu1557Z0683HpMl,1,2,5,1,5,11,1,0,0,0,1,39,3,2,0,14,3,2,0,1,1,1,4,5,1,4
R_cUfUAL6CvgcTp5f,Null,3,5,3,6,15,8,0,3,0,0,33,6,8,1,18,10,1,1,4,3,3,5,5,4,4
R_cUw7BCwLqP8JIxb,1,1,5,Null,6,10,13,0,1,1,0,67,6,9,0,13,15,1,0,4,6,5,4,4,2,3
R_cuWMPDqJZzPETdv,Null,4,7,6,4,6,2,0,0,0,0,50,4,3,1,9,4,1,1,1,2,1,2,4,2,1
R_cvGXTuCaNTbTRhD,1,2,4,1,4,12,12,0,3,1,0,76,3,4,0,15,14,1,0,6,2,6,5,5,2,3
R_cwGiQo3xnAOCcHD,1,3,5,4,5,13,9,0,3,1,1,69,3,3,0,16,11,2,0,4,4,3,5,5,3,3
R_cwHVW6qeSDrfb1L,Null,1,2,1,6,6,9,0,0,0,0,48,5,9,1,9,11,1,1,3,4,4,3,4,1,1
R_czK1ju5Oq2mr5vj,0,1,3,1,6,10,5,0,0,0,0,42,3,5,0,13,7,1,0,3,2,2,4,5,2,2
R_D11BsrlgF1eFmi5,Null,2,3,Null,1,14,7,1,3,0,0,20,3,7,2,17,9,1,2,3,2,4,4,4,5,4
R_D2d2dNniPwl0Orf,Null,4,4,5,1,2,1,0,1,0,1,31,3,8,0,5,3,2,0,1,1,1,1,2,1,1
R_D2DjsH23LaSQylj,Null,4,7,6,1,17,14,0,3,0,0,26,5,6,1,20,16,1,1,4,6,6,5,5,5,5
R_d3TuasCJfiEqUoh,1,1,7,Null,2,9,5,0,3,1,0,69,6,10,0,12,7,1,0,2,3,2,2,4,3,3
R_d50JonnT52JpK4V,1,4,6,7,4,14,9,0,3,1,0,66,5,8,0,17,11,1,0,7,2,2,4,5,4,4
R_D633vbbTKHSfW49,Null,3,7,6,4,13,15,0,2,1,0,40,5,9,2,16,17,1,2,6,5,6,4,3,4,5
R_d6m2JAu3IX0rcFb,0,3,4,4,6,11,14,0,0,0,1,46,2,3,0,14,16,2,0,4,6,6,5,5,2,2
R_D7ABHGPSVY011rH,Null,1,2,Null,6,9,10,0,1,0,0,25,6,5,1,12,12,1,1,4,2,6,2,3,3,4
R_D8A3Eto9YnENRVT,1,1,6,Null,2,15,10,0,0,1,0,52,2,10,0,18,12,1,0,4,4,4,5,5,4,4
R_dajpdC28C4ChxNT,Null,Null,Null,7,4,15,12,0,3,0,1,66,3,8,0,18,14,2,0,5,5,4,5,5,4,4
R_DAmlcDAf7uuAbx7,0,1,4,3,4,15,2,1,0,0,0,19,2,3,0,18,4,1,0,2,1,1,5,5,5,3
R_darn1Or6iM9Rv2h,1,2,7,7,4,17,6,0,0,0,1,54,2,4,0,20,8,2,0,3,4,1,5,5,5,5
R_DB4HoRGD92aT6F3,0,3,4,1,4,13,10,0,2,0,1,33,4,6,3,16,12,2,3,4,4,4,5,5,3,3
R_DbB1udUb81OxrTX,0,2,5,2,2,15,7,0,0,0,0,35,5,3,0,18,9,1,0,3,3,3,5,5,4,4
R_DBGJSml76O51qNz,1,1,7,1,2,15,14,0,3,1,1,62,3,9,0,18,16,2,0,6,6,4,5,5,5,3
R_DbLybeW9mGBb9vj,Null,2,6,Null,4,17,4,0,1,0,1,23,3,1,0,20,6,2,0,2,2,2,5,5,5,5
R_DBqO3kn9yYWtlIZ,0,1,4,1,3,1,3,1,0,1,0,49,3,6,0,4,5,1,0,1,3,1,1,1,1,1
R_dcbCICHlLE9ru01,Null,1,4,1,4,9,6,0,0,0,1,43,3,9,0,12,8,2,0,3,3,2,3,4,3,2
R_DcmvYK38CXqsBRD,0,3,6,5,6,9,6,0,0,0,1,56,6,8,0,12,8,2,0,3,3,2,2,4,3,3
R_dd6NByPSoGhnuZr,Null,1,4,7,5,13,6,1,2,0,1,30,5,7,3,16,8,2,3,2,4,2,5,4,3,4
R_Ddw5ZGWrRd0oeEF,Null,3,6,6,5,15,12,0,0,1,0,71,5,6,0,18,14,1,0,4,5,5,5,5,4,4
R_DdyBFnPxNOsr0oV,0,1,5,5,4,13,8,0,1,0,1,35,2,4,2,16,10,2,2,3,4,3,4,4,4,4
R_dg6keWSVYqlnKoh,Null,1,4,3,5,13,6,1,3,1,0,22,4,9,0,16,8,1,0,3,3,2,4,4,4,4
R_DGf4njm8E6f6Tzr,0,3,4,1,3,12,7,1,0,0,1,33,6,8,0,15,9,2,0,3,3,3,5,5,3,2
R_DGGLIsWDA3U13wd,1,3,4,1,4,10,4,1,3,0,1,43,6,9,3,13,6,2,3,2,2,2,2,5,2,4
R_DGMZkA237sp1LCV,1,4,7,6,6,10,7,0,2,0,0,42,6,5,0,13,9,1,0,4,3,2,4,5,2,2
R_DhHlQ5Uy86zsnap,Null,3,5,4,1,16,11,0,1,0,0,42,6,8,3,19,13,1,3,5,4,4,5,5,4,5
R_DHlFWz23a9QdKJr,1,1,4,7,4,9,9,0,3,1,0,73,2,6,0,12,11,1,0,2,4,5,3,3,3,3
R_Did5ftbVysSvdq9,Null,3,5,1,4,11,1,0,0,0,1,44,4,3,0,14,3,2,0,1,1,1,2,5,4,3
R_DiMFE0XvzQKh9lv,1,1,7,5,4,14,6,0,2,0,1,38,2,4,3,17,8,2,3,3,3,2,5,5,4,3
R_DJlYwckFjOWDyet,Null,3,6,6,5,13,7,1,1,0,0,34,4,7,1,16,9,1,1,3,3,3,4,4,4,4
R_DMfpSoqMRd3d9Zv,0,4,7,7,6,12,6,0,1,0,1,27,5,3,0,15,8,2,0,4,2,2,4,5,4,2
R_DML3k8vdIUStGbD,1,3,4,1,3,14,6,0,0,1,1,61,6,4,0,17,8,2,0,3,3,2,4,5,4,4
R_DN7guOFAcKZO3AJ,0,3,4,1,4,11,8,1,0,0,0,37,3,6,2,14,10,1,2,2,4,4,2,5,3,4
R_dnBVBiK1MJoX2wx,0,3,1,1,5,13,10,0,0,0,1,32,3,5,1,16,12,2,1,4,5,3,4,5,4,3
R_DNVdGKSnUCxz5HX,1,3,6,6,6,11,14,0,3,0,1,43,4,6,1,14,16,2,1,4,6,6,5,5,2,2
R_DNWLMn4YNO2mhvX,1,1,1,1,1,14,2,0,2,0,1,41,3,3,1,17,4,2,1,2,1,1,5,5,3,4
R_DoBxFDJme7tWbUl,1,3,4,3,4,12,7,0,3,0,0,25,3,4,1,15,9,1,1,1,4,4,4,4,3,4
R_doui9WNLD8oMMil,1,4,7,6,3,13,4,0,3,0,1,55,2,3,0,16,6,2,0,2,2,2,4,5,4,3
R_DPhVWfCrSIcbf5n,Null,3,6,5,4,7,6,0,0,0,0,40,5,9,1,10,8,1,1,3,3,2,3,4,2,1
R_DPjosF3XlGhbtUR,0,3,3,1,4,10,3,0,0,0,1,39,5,4,0,13,5,2,0,2,2,1,3,4,4,2
R_DPl9SiCKAc5LJPb,1,3,6,Null,4,14,12,0,3,0,1,57,4,7,0,17,14,2,0,5,5,4,5,5,3,4
R_DPoGe3odNRs4ySl,1,3,7,7,4,15,5,0,3,0,1,68,6,10,0,18,7,2,0,2,3,2,5,5,4,4
R_dpoOHSAuZPV72WB,0,4,6,Null,1,8,14,1,0,1,1,35,6,8,1,11,16,2,1,5,6,5,1,1,4,5
R_Dq8HPOEHK6Yvg8V,1,1,3,3,1,10,9,0,3,1,0,80,3,9,0,13,11,1,0,2,5,4,3,4,3,3
R_DqmjjUPaamuCXkZ,Null,4,6,2,4,14,13,0,1,1,0,56,5,9,1,17,15,1,1,4,6,5,4,5,4,4
R_DT41Jh83woruUq5,0,3,4,1,6,10,12,0,3,0,1,75,5,5,0,13,14,2,0,2,6,6,4,4,2,3
R_DTt10cW7dZ0yAZb,Null,3,7,6,4,11,10,0,1,0,1,89,5,7,0,14,12,2,0,2,5,5,4,4,3,3
R_DuH2B3KvhzxL85z,Null,3,6,3,4,14,7,0,1,0,1,32,2,7,2,17,9,2,2,2,4,3,4,5,4,4
R_Dw8sRIKjm0JlTTr,Null,4,7,6,6,17,1,0,0,0,1,34,2,4,0,20,3,2,0,1,1,1,5,5,5,5
R_DwrvodPYP2aEvp7,0,3,7,3,7,9,9,0,1,0,0,44,2,6,0,12,11,1,0,3,4,4,4,4,2,2
R_e2MkeHxMJFVWaid,1,4,6,3,4,11,7,0,3,1,0,58,5,7,0,14,9,1,0,3,3,3,3,4,3,4
R_e2qu9w2syVFt2GR,1,3,5,3,4,8,10,Null,3,0,1,22,2,4,1,11,12,2,1,4,4,4,3,1,3,4
R_e2tRjy1chkDTS8N,Null,4,5,1,2,5,11,0,3,0,0,22,2,2,0,8,13,1,0,1,6,6,1,5,1,1
R_e3EnuuaQPpLnGZH,1,1,4,5,5,16,4,0,1,0,1,19,3,9,1,19,6,2,1,2,3,1,5,5,4,5
R_e3t3VpC99KHA7Ad,1,2,7,7,5,17,11,0,3,1,0,71,6,9,0,20,13,1,0,4,5,4,5,5,5,5
R_e3TtjVrD9ABmaTn,1,4,6,7,3,13,7,0,3,0,1,65,5,5,1,16,9,2,1,3,3,3,4,4,4,4
R_e3wUpnFVpKPXJXr,1,1,7,Null,4,14,7,0,3,0,1,46,5,6,0,17,9,2,0,4,4,1,5,5,4,3
R_e8rrybm0HlTVb21,0,2,4,2,6,7,4,0,0,0,0,39,4,3,0,10,6,1,0,2,2,2,1,3,3,3
R_e8UE01C5UCWSeY1,Null,4,1,Null,5,9,4,0,2,0,0,25,5,5,0,12,6,1,0,2,2,2,2,5,3,2
R_eep2hVPwbTqtK0x,1,2,7,7,7,12,10,0,3,1,0,75,5,9,0,15,12,1,0,4,4,4,5,5,4,1
R_eEu4ttcrevJZJYJ,Null,1,5,5,2,9,9,0,3,0,0,34,6,6,1,12,11,1,1,4,3,4,3,3,2,4
R_efxcPXrbK1tXQs1,1,3,4,3,4,4,8,0,3,1,0,59,6,10,0,7,10,1,0,2,4,4,2,3,1,1
R_egIuLEXZBSWcDaF,1,2,6,5,4,6,6,1,3,0,0,46,6,9,0,9,8,1,0,4,2,2,3,4,1,1
R_ehcKOLF0uGAxFXb,Null,1,3,4,4,13,7,0,1,0,0,38,5,8,2,16,9,1,2,3,4,2,5,5,3,3
R_ehUsWgglnPVSXQJ,Null,2,4,1,3,16,8,0,0,0,0,48,3,8,2,19,10,1,2,3,4,3,5,5,4,5
R_eJNeh0GzTrcZGtb,0,1,6,4,4,9,2,Null,0,0,1,30,2,3,2,12,4,2,2,1,1,2,3,3,3,3
R_eJuy9P9wZIlrQ1H,Null,1,2,5,5,12,3,0,1,0,0,25,3,5,1,15,5,1,1,2,2,1,3,4,3,5
R_eKaWFVgTtqxPd17,Null,3,4,4,4,9,4,0,3,1,0,67,2,7,0,12,6,1,0,2,2,2,3,3,3,3
R_elhLDHEgDrj0ruN,Null,3,7,7,2,1,7,0,0,0,0,54,2,6,0,4,9,1,0,3,3,3,1,1,1,1
R_elmsLOi5KEwnrUJ,0,3,4,1,4,11,7,0,0,0,0,47,5,2,0,14,9,1,0,3,3,3,4,4,3,3
R_elNbgHE7J95rJnj,0,3,4,1,4,17,10,1,0,0,1,43,5,6,0,20,12,2,0,4,4,4,5,5,5,5
R_eM89uWFongpgCoV,0,2,3,2,3,10,7,0,0,0,1,21,3,10,5,13,9,2,5,3,4,2,3,2,4,4
R_enefx9pFPLJSbjH,Null,1,6,1,2,1,10,0,2,0,1,25,2,1,0,4,12,2,0,4,4,4,1,1,1,1
R_ePpuc5pRuRd1EzL,Null,4,7,7,4,1,1,0,3,0,1,20,6,9,0,4,3,2,0,1,1,1,1,1,1,1
R_eRHop6BToJmH8uB,0,2,7,6,4,17,4,0,0,0,0,41,4,2,0,20,6,1,0,2,2,2,5,5,5,5
R_etFTndwlDTSs5qN,0,1,5,5,4,10,10,0,3,0,1,28,5,7,1,13,12,2,1,4,4,4,3,4,3,3
R_eWCt8IGO7ZvOtmF,0,1,5,4,3,11,8,0,3,0,1,48,3,7,0,14,10,2,0,4,3,3,4,4,3,3
R_eWHIYvNZoISx44h,Null,4,6,Null,4,12,11,1,2,0,0,22,2,3,0,15,13,1,0,3,5,5,3,4,3,5
R_ex4ambCsWKkmRSV,0,2,1,1,7,17,10,0,2,0,1,25,3,1,1,20,12,2,1,4,7,1,5,5,5,5
R_eXSMLEfg7SUQWQh,1,1,1,3,4,8,3,0,3,1,1,74,2,4,0,11,5,2,0,2,2,1,3,4,1,3
R_eXz8NtuZ2EDZaQF,0,3,7,7,4,17,8,Null,3,0,0,20,3,3,0,20,10,1,0,4,4,2,5,5,5,5
R_eyRHaDeiClpU6M9,0,3,6,5,4,11,4,0,3,0,0,56,5,9,0,14,6,1,0,2,2,2,3,4,3,4
R_ezalqMlmDVPlcxr,1,1,6,4,6,14,4,1,2,0,1,24,5,2,0,17,6,2,0,2,2,2,4,4,4,5
R_ezV8qMuE6fWVGq5,0,1,6,4,1,14,9,0,2,0,1,29,6,2,1,17,11,2,1,4,2,5,4,5,4,4
R_ezxZCPfRCRvh8TT,Null,2,4,4,6,1,4,0,1,0,0,71,3,7,0,4,6,1,0,2,2,2,1,1,1,1
R_NUwRH6INEjwN8Mp,Null,1,6,4,6,17,5,1,2,0,1,22,3,3,0,20,7,2,0,4,2,1,5,5,5,5
R_NVJuDPGrOLMlg2Z,Null,3,2,Null,3,9,12,0,2,0,0,39,6,6,1,12,14,1,1,5,5,4,4,4,2,2
R_O0PWSr3K5NsKVtn,Null,1,4,4,6,8,4,0,1,1,1,32,2,5,1,11,6,2,1,3,2,1,3,4,2,2
R_O0YPMkfG2qYJwT7,Null,1,4,1,4,14,2,0,1,0,1,49,6,3,1,17,4,2,1,2,1,1,5,5,3,4
R_O3Ya82CmCdUJpgR,0,3,1,1,4,16,7,0,1,0,1,55,5,5,0,19,9,2,0,3,3,3,5,5,4,5
R_O6zJ6KCD3blEWU9,0,1,4,7,4,12,6,0,1,0,0,22,2,2,1,15,8,1,1,3,4,1,4,5,3,3
R_O767YuP4mshWEHD,Null,2,5,5,2,12,10,0,3,1,0,63,5,5,0,15,12,1,0,4,4,4,4,5,3,3
R_O7kJq4aKdPzM9bj,0,3,7,7,1,9,10,0,3,0,0,53,2,2,0,12,12,1,0,4,4,4,3,3,3,3
R_O7kPKZiZXQATZKh,Null,1,2,1,6,17,9,1,0,0,1,30,2,6,5,20,11,2,5,3,4,4,5,5,5,5
R_O86uNhqRsgfDznr,Null,3,4,1,4,11,5,0,0,0,1,41,5,9,0,14,7,2,0,2,3,2,3,5,3,3
R_O8qNiU31Vhaz78Z,0,4,4,3,6,17,7,0,3,0,1,46,6,4,1,20,9,2,1,2,5,2,5,5,5,5
R_O9EbVzYBcPiItxv,Null,3,7,7,4,3,6,0,3,1,0,38,5,9,2,6,8,1,2,2,4,2,2,1,2,1
R_O9IeoEKvhvGMhK9,1,2,7,7,4,11,4,0,3,0,0,93,5,4,0,14,6,1,0,2,2,2,4,4,3,3
R_OAVHklly035Vww9,1,3,6,4,5,12,7,0,0,0,0,61,3,1,0,15,9,1,0,3,4,2,4,5,3,3
R_OCnECoQDDAppb33,0,3,4,4,1,9,7,0,0,1,0,67,5,7,0,12,9,1,0,2,4,3,3,3,3,3
R_OD5h6ETZYu45vJT,1,3,6,5,4,12,6,1,0,0,1,46,5,9,0,15,8,2,0,3,3,2,4,5,3,3
R_ODOQOafJA2OPZId,1,3,6,3,3,9,5,0,1,1,0,77,1,2,0,12,7,1,0,3,2,2,3,3,3,3
R_ODsqRe75wYm00Br,1,3,4,3,1,13,9,1,3,1,0,75,3,6,0,16,11,1,0,3,3,5,3,5,4,4
R_OeZNjarAus6vDe9,0,3,4,1,5,10,8,0,0,0,1,41,6,10,1,13,10,2,1,2,4,4,4,5,3,1
R_OezzCmEWRgGzcXL,Null,1,4,5,2,12,9,0,1,1,0,63,6,8,0,15,11,1,0,6,3,2,4,4,3,4
R_Ofzk8XOe7kUkMaB,0,4,6,1,4,8,4,0,0,0,1,60,3,9,0,11,6,2,0,2,2,2,1,4,3,3
R_OGRaRq37YAcMz2F,Null,2,4,1,3,8,8,1,0,1,0,76,4,7,0,11,10,1,0,3,4,3,3,4,2,2
R_OIrNxrLlTHM0ABb,Null,2,4,1,3,2,5,0,0,0,0,57,4,9,1,5,7,1,1,3,2,2,1,1,1,2
R_OJXhuWw5Nxe0AdX,0,4,6,4,6,17,4,0,1,0,1,38,5,5,0,20,6,2,0,3,2,1,5,5,5,5
R_OO6g0Bxsf6QSouZ,Null,1,7,Null,1,11,17,1,3,0,0,34,6,10,1,14,19,1,1,7,6,6,4,3,3,4
R_OO8t6SHePlwLgeB,1,1,5,Null,5,11,9,0,3,1,0,78,6,9,0,14,11,1,0,4,4,3,4,4,3,3
R_OOUkVudDuC4gHnP,0,3,4,Null,4,13,5,0,0,0,0,49,5,8,0,16,7,1,0,3,2,2,4,4,4,4
R_OppoAp1o0HyBhYd,Null,1,5,2,6,12,9,0,3,1,1,67,3,7,0,15,11,2,0,3,4,4,4,4,4,3
R_OpvJ3JsX2aejTeF,Null,3,4,7,4,12,10,0,1,0,0,26,1,4,2,15,12,1,2,4,4,4,3,5,3,4
R_OQgiwmTBbBxCknf,1,4,7,7,2,15,11,0,3,1,0,66,3,6,0,18,13,1,0,3,5,5,5,5,4,4
R_OQqcIaFidh60BGN,Null,1,1,1,4,6,1,1,3,0,0,52,2,7,0,9,3,1,0,1,1,1,3,4,1,1
R_OuOWwpxegVZayqZ,1,1,5,5,4,8,15,0,2,0,0,69,5,9,0,11,17,1,0,6,6,5,4,5,1,1
R_Ov65GjSeAMJYDkd,1,3,2,1,4,8,7,Null,0,0,0,31,2,3,0,11,9,1,0,4,3,2,3,5,2,1
R_oXEu2voVU8plCa5,0,4,6,6,2,5,4,0,3,1,0,44,5,9,2,8,6,1,2,2,2,2,2,2,2,2
R_oXgr0y2NTyGOOaJ,1,4,5,Null,6,10,10,0,3,0,0,65,3,3,0,13,12,1,0,3,5,4,3,4,3,3
R_oXHTZaGJN70SoIV,0,2,4,4,4,9,4,Null,0,0,1,49,2,3,0,12,6,2,0,1,3,2,3,5,3,1
R_OxJ15dcJeagidJD,0,4,7,7,2,16,12,0,3,0,1,59,2,1,2,19,14,2,2,2,6,6,5,5,4,5
R_Oy65jZHtuK9GtXP,Null,4,6,4,6,13,10,1,1,0,1,33,5,5,0,16,12,2,0,4,4,4,4,4,4,4
R_OyaORBpQ6TdlJRv,1,1,4,4,1,1,4,0,3,1,0,77,3,7,0,4,6,1,0,2,2,2,1,1,1,1
R_p3t17tJ4GwJefq9,Null,1,1,1,4,15,15,0,0,0,0,36,5,8,0,18,17,1,0,5,6,6,5,5,3,5
R_p5xIYxMhJisBWCZ,0,4,5,5,4,14,7,Null,2,0,1,24,5,6,3,17,9,2,3,5,3,1,3,5,4,5
R_p6OS37RRpK7fGIF,Null,2,7,7,4,15,11,0,1,0,1,65,3,5,0,18,13,2,0,2,6,5,5,5,4,4
R_p6PalCBtM1GydSV,Null,4,3,1,6,13,8,0,0,0,1,38,5,9,1,16,10,2,1,2,4,4,5,5,3,3
R_p9uDVc7GwuqYmpb,0,3,4,4,3,11,4,0,3,0,0,60,5,4,0,14,6,1,0,1,3,2,4,4,3,3
R_PA0tdpOP5HEdXRT,0,3,7,7,4,16,18,0,3,0,1,63,2,3,0,19,20,2,0,6,7,7,5,5,4,5
R_PA5cZvl3nkj5L3P,1,4,6,4,3,15,9,0,3,1,0,74,6,8,0,18,11,1,0,4,4,3,5,5,4,4
R_PA6QlhOZKFsiHE5,Null,2,4,1,1,9,1,0,0,0,1,28,3,7,2,12,3,2,2,1,1,1,3,3,3,3
R_PAGN6srBPztQatP,0,3,6,5,4,14,12,0,1,0,0,24,3,2,1,17,14,1,1,4,6,4,5,5,3,4
R_PCgUak4MaEekDxn,0,4,4,4,4,13,13,0,0,0,0,43,2,4,1,16,15,1,1,5,5,5,4,4,4,4
